sector,state,In_SP500,In_NASDAQ,currentPrice,allTimeHigh,allTimeLow,beta,averageVolume,marketCap,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,totalRevenue,revenuePerShare,grossProfits,ebitda,netIncomeToCommon,trailingEps,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesOutstanding,floatShares,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,is_Insolvent,_debtToEquity,has_benefits,_PER,target
5,4,0,0,0.2891582568397531,0.09121950346836516,0.3637509164310708,0.5176026823134955,0.10493169549194577,0.3109235260736746,0.264851333934297,0.2739327528894347,0.13108319360239876,0.7286432999376576,0.3905628804717165,0.608065822568956,0.9518502832012359,0.6320232558139536,0.5037024130836825,0.08236581523712667,0.06795836490116226,0.08195488365261377,0.11345888077696471,0.1367377058782227,0.29656565656565653,0.11584097294879447,0.10621689954841926,0.38562950795624257,0.04231665562962152,0.04332066267151154,0.12280271497962521,0.39731087386898145,0.3767460665180194,0.37511962278955646,0.4620464952657639,0.1605281668080108,0.16151540308844012,0.1718237849057572,0.22022846049115563,0.4216746344740698,0.1416084511539765,0.2917264466762315,0.5483196056251807,0.031924003492817085,0,0.3431810878224688,0,0.17886603473982277,2
7,51,1,0,0.5659580049027993,0.15619925368657345,0.2448470544246423,0.4995808885163454,0.054751969728105386,0.26588299457632697,0.23020043048631944,0.28497942824588834,0.06790279627889356,0.7470475120075163,0.40734094567538026,0.567532088502366,0.9488318833786593,0.7569544322382739,0.5828657526369367,0.13236340760165266,0.18543532608314273,0.14242024601841338,0.14758324653110946,0.23279340153222647,0.5696969696969696,0.0389483573434939,0.069476880991371,0.14039125032557695,0.05668162454123378,0.08333401688422971,0.2610942262789898,0.16609805482077147,0.3369403964501949,0.1923398253819995,0.12059423443725453,0.08545958022239068,0.08770379984985152,0.04716543918399081,0.10952282978840716,0.2717801488192949,0.06513486419690159,0.0019129600669536284,0.5854600951724056,0.18926404702459443,0,0.0547387895711565,0,0.0976674963690564,2
2,46,1,0,0.1824856541278976,0.0825555700467471,0.47684357814706674,0.5603520536462699,0.14367928231760713,0.1274472442565947,0.1354395331425451,0.05234024611319846,0.015194623478126478,0.6862767480046011,0.18340252070634572,0.5345696295348936,0.938405107531533,0.715162135235049,0.48030210342206964,0.2864694371040472,0.21486027338096972,0.16979700167400305,0.27701897055510594,0.2403273456207282,0.404040404040404,0.10983928548908535,0.10164278344259702,0.26807090321358706,0.10018189354553254,0.13155596127150498,0.35195501808667246,0.2408468614874294,0.38806541108761733,0.0,0.0,0.16179292441715626,0.16298201550115407,0.11615179765823741,0.1434748488492843,0.22368872776436707,0.0959725666534958,0.00939741750358683,0.7841136252870055,0.5841719559120484,0,0.07989280776737091,0,0.04694483334073456,2
3,13,0,0,0.046088335736409455,0.014032150206703273,0.41299058689381973,0.05532271584241416,0.34653142252237334,0.07736968074339622,0.1349872850785604,0.10327268447904574,0.0024713270240384385,0.6518830068401136,0.27191659579246186,0.43737903397706446,0.9242977380077921,0.6843553865918566,0.6135292322763302,0.7666098293032637,0.31875462699907875,0.9909921802240698,0.3189209828870848,0.23458029337616146,0.29373737373737374,0.022750990090977165,0.008739969118672836,0.4078707719166778,0.01384659371374291,0.06488824826512407,0.05227343974688062,0.26331158298254714,0.34887496143335106,0.3830356999787556,0.06690203170343083,0.36450576476201957,0.27566743863846443,0.44324779950815635,0.27200116036256605,0.3723083245209772,0.23627889788178935,0.35494978479196554,0.41261650440616104,0.8206370695150592,0,0.653966160189894,0,0.029745175401814785,2
6,4,0,0,0.03396954281444992,0.013627374262301721,0.27202516427198475,0.2623637887678123,0.026386025850337384,0.0033194658608442992,0.0012434926882954334,0.10848899082187341,0.035896337037136565,0.5287082810153926,0.8467297131070652,0.2948629407000043,0.8984454996877786,0.37028390708161824,0.3407735392284408,0.002900020831737799,0.013232597461647011,0.0064659852436503296,0.012885416058272342,0.07342730269398898,0.20242424242424242,0.011606601513432954,0.05405328761051685,0.0015021582015171209,0.37961029278606806,0.4185269280650096,0.036360736977019206,0.0271121561031126,0.17776233750965562,0.0,0.0,0.03112249420092062,0.030333999422970864,0.0588497671717769,0.34677172056219896,0.5050148809344248,0.23214345073597198,0.06848398134863704,0.7061699799654793,0.002940787324028117,0,0.004215762918554873,1,0.0,1
2,22,0,0,0.33381903886679637,0.08640745831492964,0.12781602767433115,0.27535624476110654,0.012924419055236303,0.0798895253316753,0.10483180155300163,0.05665177266042455,0.00684314155362503,0.668812068102593,0.15463543171614846,0.44111352687897004,0.9282472986172607,0.6983298550116673,0.5311797642511206,0.4011776908225747,0.6778280592061444,0.22662577396589695,0.14024079632209993,0.2312801734460744,0.8056565656565655,0.012380405098134248,0.0382510675810005,0.2723509889818916,0.01587523011089547,0.07143827686250132,0.5650206076889794,0.11499876329303961,0.23033215851656294,0.3810367446267309,0.06543427887940345,0.04947841236689638,0.012663552612411234,0.03671396768126489,0.1550413306900834,0.5509826122204387,0.33711780320887175,0.5022716642754663,0.46622581691685927,0.19713618268837682,0,0.0439892805645008,0,0.030062570735866028,2
5,36,1,0,0.3074969697334783,0.07632684307889104,0.05186422752892107,0.21709974853310987,0.03131710393053489,0.16749889126160472,0.12734257672456203,0.04629416565663623,0.025192739531967788,0.7782538832351367,0.20158972135327535,0.5778573474868909,0.9631830529108936,0.6715607613853859,0.5037791042340294,0.18389783461682552,0.19256861904946418,0.10870135412527239,0.21886343276234657,0.370239586633995,0.6909090909090908,0.08417714950391822,0.10650574394590032,0.035248260744047556,0.07343845846518329,0.0827479261091149,0.5936515004738144,0.2648153047934755,0.37935235240790655,0.28680435412997785,0.05779796038653942,0.11816258196272991,0.11855542766702393,0.03890437473707113,0.05283611995019803,0.3708763829067696,0.0230704639243084,0.03565279531324726,0.36994249034320914,0.04677922548372474,0,0.004367277009078493,0,0.033705202578197195,2
10,37,0,0,0.10744722883199373,0.01885069142621358,0.12781602767433115,0.15842414082145856,0.06677179105405256,0.06685623521789313,0.08138634586063656,0.05732334517924254,0.060830127786269235,0.7753738354684908,0.4786366199979378,0.7503943385769707,0.9600624128021744,0.6658189087858212,0.48794880113435396,0.05587851205841206,0.04763680328767044,0.06604622114408154,0.12528055669122493,0.15626269598364279,0.3236363636363636,2.9388008110289347e-05,3.3769100099144205e-05,0.20186161916863307,0.03162974739929932,0.061880552016389666,0.20371565207791498,0.10316034570588464,0.13727924626218216,0.4681348510795127,0.17166827882116914,0.15038330044711112,0.1522253827055573,0.11781818675766023,0.1586047278575651,0.3993554025397572,0.122634383199931,0.007149688426590167,0.431786214335644,0.01960374125025246,0,0.10650782759887836,0,0.04793425439903246,3
7,6,0,0,0.35555781897332045,0.09270192642150167,1.0,0.48197820620285003,0.01648394966484234,0.07545720370729492,0.054405140169912214,0.15906672642924555,0.05923399595573186,0.7800363518224206,0.43151718113126913,0.5614187662531441,0.9488145814425726,0.8118821897695394,0.5302829238492218,0.03908488980490452,0.10918402900149471,0.04145142503584409,0.050137253756747935,0.12582105437817964,0.4339393939393939,0.026305968671895944,0.08932472951665181,0.0024607863588670753,0.14638009435292829,0.20020844900476886,0.27505327839321625,0.05926069715358448,0.2059071868030452,0.06201390787765887,0.03344110054615701,0.042715303106836675,0.03807562787160181,0.008560282384634733,0.03877849014738813,0.1698210833207989,0.01255703869552225,0.34359158297465325,0.47009921820257633,0.06135274676013363,0,0.0008166676136929301,0,0.08613829579384415,1
3,14,0,0,0.3047496323129171,0.07110604887109037,0.052762892332489764,0.272422464375524,0.022743045085993275,0.03902393734684552,0.03108632974872161,0.11055122922366396,0.04269750036914722,0.7577423235312196,0.5981085847696133,0.5887794688152791,0.947704111726466,0.7755171337930312,0.5224238274058521,0.031479371883648945,0.13240883277481708,0.0453631576778433,0.04795704800126821,0.11470961243176497,0.4707070707070707,0.015886470283742748,0.08615963102979665,0.030979013886880877,0.060044938704873055,0.0652721472862938,0.3226570960997825,0.05820344269716338,0.21378223328770424,0.0,0.0,0.025585738045026455,0.026970159126981808,0.018147047338023366,0.15646955681310454,0.2364450029139368,0.1319816070599083,0.05755619560019129,0.7321511950726546,0.03943980956879611,0,0.00876284639867557,0,0.06167425962047835,0
6,4,0,0,0.4915953732613756,0.14976178912586036,0.49513899533188016,0.3227158424140822,0.08382717889097023,0.3118754896963628,0.21689700317121888,0.1933964726387567,0.17470804923391192,0.8809346106228104,0.8043222181270635,0.649051455855395,0.9662565059211943,0.7590781206575602,0.5053013745965313,0.05172190924406843,0.05408663297820485,0.10023742474871711,0.0873547134358495,0.2076371166233424,0.42141414141414135,0.41303766158586797,0.4256234516888517,0.0034906965858184165,0.327658983507717,0.32153219864470756,0.32674567267191057,0.1503729247530664,0.32500147292935316,0.0,0.0,0.12364085581711401,0.11638303612843243,0.12910204088369107,0.21578327663802607,0.38290474237496785,0.14206219849730392,0.20148253467240554,0.6098734256332249,0.05975336107671994,0,0.0009396238987490382,0,0.13523212024432368,2
7,9,0,0,0.12149260726840463,0.05223285186489094,0.07982214007893113,0.44258172673931273,0.01836055937116095,0.011620116208095629,0.01009964230137278,0.05437585520715725,0.034726998310930964,0.6805254331047443,0.31743969852930176,0.5533529436841881,0.9373103668482321,0.651739571589628,0.447620749694051,0.013689952710743818,0.0687861676702847,0.010854405583671206,0.026574663540562843,0.08287113380526814,0.2674747474747475,0.004235740486343616,0.026320024682948126,0.018311582088878873,0.08818790035712153,0.17374305248361852,0.23754386796387855,0.03893762962781547,0.18979134735748948,0.08752717196063525,0.0686673091483183,0.02298961903241189,0.02512205916070897,0.02365097964379416,0.21322634264953838,0.45200611743894675,0.16466447523953334,0.039167862266857964,0.7416240620412444,0.0213591735858318,0,0.007421776028747444,0,0.11949470686932602,0
7,40,0,0,0.19981404438595876,0.07049424086532757,0.10771637777734598,0.502514668901928,0.013022369138820778,0.006514454243644611,0.004259625581580023,0.17528865338564878,0.024205546442957103,0.6974018105666144,0.28316799118565283,0.49181907319776613,0.9337477409176633,0.8008442096431663,0.5617252393508203,0.009569503752729623,0.13310698089934775,0.006870665600328063,0.01978923830422774,0.08293584845320784,0.3434343434343434,0.003111015381935491,0.05367279803030188,0.002218309714288124,0.1296278212782451,0.1270764182825394,0.1352977541277453,0.030003226377193215,0.1808826178436208,0.0,0.0,0.005183852662099483,0.006892115842873783,0.023225315314478093,0.4945060499183123,0.41974931720697845,0.3707000044149649,0.23393114777618368,0.6958802593779011,0.011181272254788415,0,0.0016665176764090314,0,0.0766564039340541,0
9,19,0,0,0.1064388327933364,0.045967229522857436,0.01587641053577989,0.539815590947192,0.12553190449601992,0.0551491492371886,0.039620428114149675,0.14689939815932532,0.10529340189891329,0.7566271830849879,0.717602634025954,0.5501044464339003,0.9485251672389414,0.6771452924674236,0.4722660007591821,0.016329896214209595,0.016537511292128874,0.028036191778696568,0.028505311428356855,0.0969008509261445,0.2545454545454545,0.018143416231736997,0.022453737354608632,0.0033980951660365147,0.1668486597535591,0.21910195885446307,0.0844763099572718,0.04479778159212938,0.20078819325468944,0.08787911133073474,0.0867762788919389,0.12652922401100322,0.1236494791879093,0.10800473340185923,0.1746948577928549,0.23158154010202406,0.11358664225917492,0.00447154471544714,0.7804114338848167,0.024815446773409335,0,0.004191735556070876,0,0.14629679492893136,2
5,14,0,0,0.1212780919858985,0.033899664807008956,0.6269300428634075,0.1714165968147528,0.10169452913241467,0.09930844688080735,0.057189660153045496,0.2796920685769078,0.050080512003469656,0.6590831262567283,0.41402351697285456,0.6377968197126658,0.9586027601306768,0.660470333761569,0.5246659136600313,0.04810338984315529,0.06483829350004079,0.04933611548800507,0.07909663031597566,0.08656002971954199,0.24161616161616162,0.014305271097213022,0.02316471761101846,0.13322748252851951,0.013106155733279012,0.079360382368276,0.0446745231914668,0.07947805119060136,0.23588498680499714,0.11383207477632595,0.22809764737309657,0.09722161957481336,0.08487733459169546,0.15130543935446641,0.31389258513552754,0.3272292942364605,0.23025211776189036,0.3233142037302726,0.5626408940742171,0.04731618619555513,0,0.27332990847044975,0,0.2691148970779574,1
2,35,0,0,0.18068262932239745,0.07737178844068106,0.04961380781560031,0.702430846605197,0.06734938562684382,0.027656537882722584,0.041764291180215546,0.017379538670001103,0.010393653315266543,0.6882084856041516,0.613081149773582,0.49227948586775805,0.9331484647677528,0.6701711806192812,0.47942887336847284,0.142925135122552,0.35953744634011914,0.22845060400022765,0.09474263877648077,0.15267280382181397,0.5793939393939394,0.01976547041463807,0.08068220926108008,0.1535386640070243,0.04368452166039896,0.10531147235839936,0.6339920449783293,0.08727554157996671,0.23899181229039596,0.011859778365087142,0.0033917128435477784,0.03514741780217458,0.037212409009654925,0.10816222702575568,0.5016215650132919,0.36291801173486,0.3512423437778438,0.0209947393591583,0.9359956981853413,0.12182483106185274,0,0.019009208094685374,0,0.023916782642528864,2
